Año,Trimestre,Provincia,0-10 Mbps,+10-25 Mbps,+25-50 Mbps,+50-100 Mbps,+100-250 Mbps,+250-500 Mbps,+500-1000 Mbps,+1000-5000 Mbps,+5000 Mbps,Otras_Velocidades,Mbps (Media de bajada),Accesos por cada 100 hab,Accesos por cada 100 hogares,ADSL,Cablemodem,Fibra óptica,Wireless,Otras_Tecnologias,Total_Tecnologias
2021,3,Santa Cruz,38976.0,8454.0,681.0,116.0,0.0,14.0,0.0,0.0,0.0,735.0,7.692326941812981,13.016254371883871,43.74732028012005,12347.0,22961.0,6328.0,4269.0,3071.0,48976.0
2021,3,Santa Fe,395503.0,111362.0,214709.0,94471.0,790.0,8443.0,28.0,9.0,2.0,16267.0,33.13229624738131,23.58815244581783,75.01704762728227,245929.0,443156.0,93412.0,43447.0,15640.0,841584.0
2021,3,Santiago Del Estero,95622.0,11724.0,3606.0,3366.0,0.0,240.0,0.0,0.0,2.0,898.0,13.352723533519553,11.660736690891678,47.0,19939.0,85535.0,909.0,6147.0,2928.0,115458.0
2021,3,Tierra Del Fuego,37137.0,11137.0,960.0,75.0,18.0,0.0,0.0,1.0,0.0,895.0,9.52,28.150170112829368,94.95386825985027,12853.0,36958.0,6.0,16.0,390.0,50223.0
2021,3,Tucumán,89868.0,26093.0,72316.0,41178.0,1.0,2844.0,7.0,1.0,0.0,164.0,42.10118530571482,13.533446775711843,54.63604486100796,104489.0,53868.0,70964.0,2408.0,743.0,232472.0
2021,2,Buenos Aires,1408420.0,350621.0,1303935.0,920937.0,14142.0,116812.0,7261.0,1104.0,11.0,9108.0,52.75542937003713,23.35247372787298,70.00330336027972,603255.0,2503830.0,854173.0,113546.0,57547.0,4132351.0
2021,2,Capital Federal,232023.0,120283.0,558413.0,391954.0,15537.0,76573.0,5506.0,0.0,0.0,66.0,72.74675003231476,45.48719048129489,110.14440203212098,148989.0,1175097.0,41318.0,5580.0,29371.0,1400355.0
2021,2,Catamarca,16381.0,11068.0,16892.0,8465.0,42.0,688.0,0.0,2.0,0.0,2206.0,42.18506376779111,13.313748671467298,52.34030966263861,20305.0,9426.0,22331.0,1449.0,2233.0,55744.0
2021,2,Chaco,45431.0,28113.0,43422.0,13493.0,0.0,2294.0,0.0,0.0,18.0,7958.0,37.396909596222066,11.580041340539402,43.32762729293539,39826.0,62948.0,27584.0,8018.0,2353.0,140729.0
2021,2,Chubut,112453.0,20266.0,1236.0,109.0,1.0,0.0,0.0,0.0,0.0,5172.0,7.67690621713348,22.159781771420207,72.29410481936469,49271.0,41497.0,6081.0,23682.0,18706.0,139237.0
2021,2,Córdoba,340824.0,132745.0,313672.0,118319.0,565.0,14792.0,35.0,3.0,0.0,9925.0,39.59011648994794,24.528406291253745,80.11518795931242,239780.0,467782.0,151855.0,55944.0,15519.0,930880.0
2021,2,Corrientes,57168.0,27270.0,27645.0,10450.0,0.0,1914.0,0.0,1.0,0.0,5053.0,30.368054802005656,11.465064580129559,43.5411637336848,46648.0,67262.0,3731.0,6557.0,5303.0,129501.0
2021,2,Entre Ríos,121998.0,46744.0,52365.0,17992.0,1.0,2446.0,6.0,3.0,0.0,16077.0,27.61897306203556,18.435680632917915,61.660264464787886,77836.0,124957.0,17856.0,23786.0,13197.0,257632.0
2021,2,Formosa,30055.0,8439.0,7218.0,3758.0,0.0,463.0,0.0,0.0,0.0,1618.0,23.96630452806761,8.456293049570467,33.22548419322613,19571.0,12509.0,3610.0,15690.0,171.0,51551.0
2021,2,Jujuy,40982.0,38293.0,24520.0,5165.0,1.0,278.0,200.0,0.0,8.0,2401.0,25.812477856862227,14.366784069218694,56.182157011467694,24738.0,60800.0,19611.0,2731.0,3968.0,111848.0
2021,2,La Pampa,72767.0,8449.0,11625.0,759.0,0.0,5.0,0.0,0.0,0.0,4062.0,12.27922373804818,27.043558440191944,82.08000672325404,9017.0,57014.0,17132.0,13209.0,1295.0,97667.0
2021,2,La Rioja,11302.0,23615.0,38642.0,7662.0,138.0,224.0,0.0,0.0,0.0,19.0,38.534894383007746,20.49158509575061,76.9786615851933,11627.0,54255.0,9445.0,6245.0,30.0,81602.0
2021,2,Mendoza,148415.0,57896.0,18363.0,4387.0,13.0,522.0,25.0,0.0,0.0,50.0,13.465987205003026,11.433847066800618,40.97324182617088,91503.0,70834.0,44696.0,21811.0,827.0,229671.0
2021,2,Misiones,67606.0,29343.0,38621.0,10734.0,2.0,1587.0,1.0,3.0,0.0,8279.0,28.682221735396933,12.26014659485293,45.0128113119994,44960.0,87861.0,10376.0,5317.0,7662.0,156176.0
2021,2,Neuquén,66783.0,11639.0,35747.0,15683.0,0.0,2753.0,0.0,0.0,0.0,5645.0,36.10972145846688,20.58023612564588,69.14021084638621,30083.0,72690.0,15619.0,19218.0,640.0,138250.0
2021,2,Río Negro,73701.0,18712.0,22198.0,8705.0,3.0,756.0,0.0,0.0,0.0,20009.0,23.748446681442676,19.052051860128394,61.94204057417748,48189.0,43761.0,18727.0,15031.0,18376.0,144084.0
2021,2,Salta,109676.0,16416.0,42468.0,14670.0,0.0,2081.0,0.0,0.0,0.0,6328.0,29.239354220742428,13.303441391384512,54.930090174788894,51396.0,96016.0,32050.0,5724.0,6453.0,191639.0
2021,2,San Juan,61124.0,12885.0,166.0,107.0,10.0,0.0,0.0,0.0,0.0,4641.0,6.993162601626016,10.00671906693712,39.28402570062062,40072.0,12369.0,6673.0,11372.0,8447.0,78933.0
2021,2,San Luis,14515.0,71364.0,5.0,1.0,1.0,0.0,0.0,15.0,0.0,36917.0,21.66188998963924,23.89055527674358,83.47810720063075,8417.0,11308.0,28.0,66860.0,36205.0,122818.0
2021,2,Santa Cruz,39108.0,8331.0,678.0,116.0,0.0,14.0,0.0,0.0,0.0,735.0,7.629667005202396,13.096756425784957,44.01491665543425,12347.0,22967.0,6328.0,4269.0,3071.0,48982.0
2021,2,Santa Fe,407458.0,128103.0,202981.0,78528.0,790.0,7330.0,28.0,9.0,2.0,15371.0,30.7018831645519,23.60478745301367,75.06878626293008,256741.0,431915.0,90424.0,43997.0,17523.0,840600.0
2021,2,Santiago Del Estero,95290.0,10817.0,3611.0,2610.0,0.0,194.0,0.0,0.0,2.0,1566.0,12.718797838683303,11.554388875216853,46.557275364921054,20734.0,83770.0,909.0,5081.0,3596.0,114090.0
2021,2,Tierra Del Fuego,28265.0,5010.0,904.0,29.0,1.0,0.0,0.0,1.0,0.0,1483.0,8.591921426483484,20.126647945777083,67.88580775229184,12853.0,22504.0,6.0,14.0,316.0,35693.0
2021,2,Tucumán,92001.0,27733.0,70826.0,37209.0,0.0,2598.0,3.0,1.0,0.0,2680.0,40.30992032851357,13.606163819728007,54.928196510348045,110429.0,48359.0,71683.0,1837.0,743.0,233051.0
2021,1,Buenos Aires,1417014.0,360960.0,1299712.0,845181.0,14101.0,104725.0,6327.0,1104.0,11.0,10867.0,50.78565608506508,22.998353975762015,69.10524076185938,629679.0,2452056.0,821597.0,98806.0,57864.0,4060002.0
2021,1,Capital Federal,236794.0,128908.0,578458.0,349190.0,15537.0,66786.0,3874.0,0.0,0.0,126.0,68.29026886796898,44.82699016464177,108.4199392232935,159805.0,1145093.0,39980.0,5559.0,29236.0,1379673.0
2021,1,Catamarca,15949.0,10464.0,15262.0,7530.0,0.0,565.0,0.0,2.0,0.0,2196.0,39.96652623965282,12.438278918256517,48.899092927848244,26316.0,4409.0,18688.0,322.0,2233.0,51968.0
2021,1,Chaco,46872.0,31273.0,40139.0,11152.0,0.0,1932.0,0.0,0.0,18.0,8384.0,33.6262012999863,11.528896477487843,43.13649241708794,43214.0,61251.0,25426.0,8004.0,1875.0,139770.0
2021,1,Chubut,108602.0,18001.0,1237.0,109.0,1.0,0.0,0.0,0.0,0.0,4390.0,7.531527409144197,21.147838315076264,68.9942808881567,45501.0,40960.0,3444.0,23723.0,18712.0,132340.0
2021,1,Córdoba,349370.0,135081.0,319041.0,83213.0,565.0,10896.0,35.0,3.0,0.0,12677.0,36.168799328437636,24.061371645661506,78.59028062380018,260350.0,444695.0,134634.0,54137.0,17065.0,910881.0
2021,1,Corrientes,58361.0,28685.0,25057.0,7584.0,0.0,1484.0,0.0,1.0,0.0,5453.0,25.985171359720066,11.234115869536096,42.664128438821415,49160.0,62876.0,3337.0,5949.0,5303.0,126625.0
2021,1,Entre Ríos,126331.0,48551.0,49630.0,12841.0,1.0,1775.0,5.0,3.0,0.0,12826.0,23.871334373183572,18.070581721504354,60.439449728342346,83688.0,118424.0,16846.0,20836.0,12169.0,251963.0
2021,1,Formosa,30034.0,8735.0,7129.0,2560.0,0.0,286.0,0.0,0.0,0.0,1942.0,20.980327506975218,8.330895284429907,32.732955756327215,20663.0,11412.0,2562.0,15669.0,380.0,50686.0
2021,1,Jujuy,41252.0,40665.0,20418.0,4786.0,0.0,204.0,745.0,0.0,8.0,2378.0,26.777362312404005,14.226045966500736,55.63244789620541,32254.0,54324.0,17322.0,2677.0,3879.0,110456.0
2021,1,La Pampa,76916.0,7923.0,9410.0,431.0,0.0,1.0,0.0,0.0,0.0,2424.0,10.728511929531797,26.943299898725044,81.77676345752207,8946.0,58711.0,15779.0,12369.0,1300.0,97105.0
2021,1,La Rioja,42735.0,4604.0,2671.0,2561.0,1.0,56.0,0.0,0.0,0.0,0.0,12.697554732181876,13.258360163449572,49.80693519079345,17363.0,34984.0,1.0,250.0,30.0,52628.0
2021,1,Mendoza,145670.0,54016.0,15249.0,3537.0,14.0,368.0,25.0,0.0,0.0,44.0,12.599361245254226,10.926002451479471,39.153661528996416,91844.0,69295.0,38619.0,18332.0,833.0,218923.0
2021,1,Misiones,67027.0,30344.0,34918.0,7705.0,2.0,1131.0,1.0,3.0,0.0,8256.0,25.076826126081443,11.758811611223322,43.172438905971845,48292.0,82339.0,7064.0,4796.0,6896.0,149387.0
2021,1,Neuquén,65057.0,11407.0,35743.0,12982.0,0.0,2288.0,0.0,0.0,0.0,5758.0,34.23850264753642,19.895917331182986,66.84208942045272,30223.0,70457.0,14171.0,17752.0,632.0,133235.0
2021,1,Río Negro,74789.0,16518.0,22275.0,7048.0,2.0,433.0,0.0,0.0,0.0,20103.0,21.923906760830956,18.724905657874665,60.87924030325769,48777.0,42192.0,17828.0,13994.0,18377.0,141168.0
2021,1,Salta,109063.0,16890.0,42097.0,11616.0,0.0,1589.0,0.0,0.0,0.0,6319.0,27.31884069404982,13.061128426236175,53.93001926339093,54768.0,89187.0,31498.0,5669.0,6452.0,187574.0
2021,1,San Juan,61516.0,11829.0,164.0,107.0,10.0,0.0,0.0,0.0,0.0,4641.0,6.910089995382067,9.948368694803314,39.055194335357605,40072.0,11589.0,6671.0,11482.0,8453.0,78267.0
2021,1,San Luis,14873.0,67342.0,5.0,1.0,1.0,0.0,0.0,15.0,0.0,36917.0,21.594379804710776,23.24883515831701,81.23730177127507,8417.0,10678.0,28.0,63826.0,36205.0,119154.0
2021,1,Santa Cruz,37094.0,8298.0,548.0,111.0,0.0,14.0,0.0,0.0,0.0,0.0,7.501531847531764,12.391825403443834,41.64783103990742,12347.0,23089.0,5975.0,4264.0,390.0,46065.0
2021,1,Santa Fe,407499.0,134975.0,193663.0,59489.0,531.0,5549.0,28.0,9.0,2.0,24382.0,28.130630073152936,23.242382186130484,73.91656407026184,277012.0,421480.0,70976.0,39140.0,17519.0,826127.0
2021,1,Santiago Del Estero,93380.0,8549.0,3682.0,1803.0,0.0,81.0,0.0,0.0,2.0,4144.0,11.584174516498134,11.334871169032645,45.67308282365455,26468.0,75849.0,570.0,5158.0,3596.0,111641.0
2021,1,Tierra Del Fuego,22864.0,4760.0,935.0,25.0,1.0,0.0,0.0,1.0,0.0,11836.0,8.734752396277898,22.9312154304354,77.34935609177366,12853.0,27247.0,6.0,0.0,316.0,40422.0
2021,1,Tucumán,96352.0,25373.0,71963.0,33614.0,0.0,1929.0,0.0,1.0,0.0,2680.0,37.97961958190828,13.57896382467824,54.81892254125389,147199.0,12185.0,69954.0,1834.0,740.0,231912.0
2020,4,Buenos Aires,1420244.0,404710.0,1244854.0,830829.0,14099.0,102486.0,5908.0,1104.0,11.0,9016.0,50.008380839635755,22.90151153254686,68.97702220170737,635651.0,2441248.0,804991.0,93444.0,57927.0,4033261.0
2020,4,Capital Federal,238712.0,129568.0,584292.0,342491.0,15537.0,65372.0,3283.0,0.0,7.0,268.0,67.32513676879374,44.833968426782796,108.31107489043508,163060.0,1142528.0,39890.0,4815.0,29237.0,1379530.0
2020,4,Catamarca,17654.0,11668.0,12861.0,7338.0,0.0,564.0,0.0,2.0,0.0,2309.0,37.6500877273544,12.567459308545084,49.40688354549741,26870.0,5115.0,17856.0,322.0,2233.0,52396.0
2020,4,Chaco,47674.0,30447.0,40537.0,10604.0,0.0,1856.0,0.0,0.0,8.0,7965.0,32.45204676418101,11.50064617804086,43.030788649779105,44332.0,61200.0,23687.0,7997.0,1875.0,139091.0
2020,4,Chubut,110196.0,14632.0,1234.0,109.0,1.0,0.0,0.0,0.0,0.0,4402.0,7.383087626414736,20.950871174621614,68.35189915825622,45703.0,39756.0,3040.0,23363.0,18712.0,130574.0
2020,4,Córdoba,352730.0,140532.0,307510.0,77513.0,560.0,10271.0,14.0,3.0,0.0,13568.0,35.120601241883946,23.904978675681004,78.07960876338194,267396.0,439322.0,125620.0,52827.0,17536.0,902701.0
2020,4,Corrientes,58815.0,28068.0,25195.0,7220.0,0.0,1375.0,0.0,1.0,0.0,4985.0,25.446700896630592,11.172002734788627,42.42828394694903,50102.0,61495.0,3146.0,5626.0,5290.0,125659.0
2020,4,Entre Ríos,122231.0,46619.0,50016.0,12172.0,1.0,1660.0,5.0,23.0,0.0,14654.0,24.05327825306045,17.78197083072765,59.47430676097378,85683.0,113670.0,15653.0,20206.0,12169.0,247381.0
2020,4,Formosa,31202.0,7965.0,6783.0,2355.0,0.0,221.0,0.0,0.0,0.0,1680.0,19.6983490087788,8.268390853815193,32.487381907596735,21264.0,10789.0,2432.0,15341.0,380.0,50206.0
2020,4,Jujuy,38382.0,44936.0,14369.0,4426.0,1.0,173.0,745.0,0.0,8.0,2811.0,25.20639328416149,13.669623117135359,53.45659123390888,32850.0,52815.0,15639.0,1077.0,3470.0,105851.0
2020,4,La Pampa,79160.0,6874.0,8078.0,263.0,0.0,0.0,0.0,0.0,0.0,2520.0,9.875605170860927,26.940422171804798,81.76793248945148,9009.0,58945.0,15432.0,12194.0,1315.0,96895.0
2020,4,La Rioja,42985.0,4633.0,2573.0,2538.0,1.0,48.0,0.0,0.0,0.0,0.0,12.534655980598345,13.339129511730942,50.11061211701148,17513.0,34984.0,1.0,250.0,30.0,52778.0
2020,4,Mendoza,157552.0,41336.0,10789.0,2860.0,11.0,312.0,23.0,0.0,0.0,2570.0,11.093171319457166,10.779753857792285,38.62957896227819,91842.0,68364.0,36083.0,18331.0,833.0,215453.0
2020,4,Misiones,66641.0,29601.0,35484.0,7349.0,2.0,1079.0,1.0,3.0,0.0,7001.0,24.956617779680364,11.614898792582805,42.64411416119227,49462.0,79855.0,6589.0,4359.0,6896.0,147161.0
2020,4,Neuquén,65355.0,11111.0,35956.0,12809.0,0.0,2184.0,0.0,0.0,0.0,5720.0,33.90786486677393,19.943555550895127,67.00234522048092,30468.0,70614.0,13732.0,17689.0,632.0,133135.0
2020,4,Río Negro,75049.0,16477.0,22360.0,6784.0,2.0,392.0,0.0,0.0,0.0,20146.0,21.636719189849995,18.789319055171752,61.088615480454756,48991.0,42022.0,17826.0,13994.0,18377.0,141210.0
2020,4,Salta,110895.0,22804.0,35147.0,10846.0,0.0,1379.0,0.0,0.0,0.0,6319.0,25.322439650744734,13.088389057411085,54.04275200147659,56659.0,87817.0,30604.0,5858.0,6452.0,187390.0
2020,4,San Juan,62275.0,5453.0,163.0,107.0,10.0,0.0,0.0,0.0,0.0,4588.0,6.412867397953183,9.251858120163535,36.32088215575813,40072.0,7004.0,6599.0,10468.0,8453.0,72596.0
2020,4,San Luis,17568.0,64927.0,5.0,1.0,1.0,0.0,0.0,15.0,0.0,36918.0,21.252954082189127,23.375314368474104,81.67947806105701,8417.0,11767.0,27.0,63019.0,36205.0,119435.0
2020,4,Santa Cruz,31602.0,7646.0,543.0,111.0,0.0,14.0,0.0,0.0,0.0,758.0,7.492108628119051,11.008682660661702,36.99957245908797,12347.0,19657.0,1041.0,4659.0,2970.0,40674.0
2020,4,Santa Fe,411574.0,135791.0,188622.0,55537.0,531.0,5117.0,28.0,9.0,2.0,23602.0,27.294352446215623,23.136769743176906,73.58073807267776,287271.0,414746.0,62692.0,38712.0,17392.0,820813.0
2020,4,Santiago Del Estero,93140.0,4666.0,3100.0,1761.0,0.0,68.0,0.0,0.0,2.0,3932.0,11.280765527511996,10.857437164805166,43.749256620689934,26812.0,70522.0,570.0,5169.0,3596.0,106669.0
2020,4,Tierra Del Fuego,28017.0,3938.0,950.0,18.0,0.0,0.0,0.0,1.0,0.0,6690.0,8.486806949337868,22.609569143137627,76.26583496977399,12853.0,26439.0,6.0,0.0,316.0,39614.0
2020,4,Tucumán,98555.0,32189.0,62696.0,33136.0,0.0,1832.0,0.0,1.0,0.0,2680.0,36.442246829152964,13.57016980842894,54.78340441369959,149322.0,11150.0,68043.0,1834.0,740.0,231089.0
2020,3,Buenos Aires,1417589.0,400496.0,1214320.0,785204.0,253.0,96043.0,2428.0,1091.0,0.0,19853.0,48.37662390811511,22.410088053440287,67.65618983090923,653930.0,2384557.0,749087.0,94162.0,55541.0,3937277.0
2020,3,Capital Federal,247881.0,135545.0,589379.0,329150.0,10383.0,58804.0,1286.0,0.0,0.0,247.0,63.80852025607172,44.62274289719256,107.6759011657323,170375.0,1129573.0,39417.0,3936.0,29374.0,1372675.0
2020,3,Catamarca,17107.0,11448.0,12045.0,6638.0,0.0,512.0,0.0,0.0,0.0,2154.0,36.540436607329845,11.995288801288368,47.15709898417198,26868.0,3690.0,16857.0,261.0,2228.0,49904.0
2020,3,Chaco,46734.0,30516.0,38510.0,9474.0,0.0,1526.0,0.0,0.0,0.0,7194.0,30.802726948564217,11.102767361905425,41.54192057806515,45745.0,58825.0,20675.0,6706.0,2003.0,133954.0
2020,3,Chubut,109940.0,14803.0,1231.0,110.0,1.0,0.0,0.0,0.0,0.0,3942.0,7.402074441844787,20.94871530485329,68.34389815720037,45761.0,39386.0,2897.0,23216.0,18767.0,130027.0
2020,3,Córdoba,346664.0,137237.0,296283.0,67372.0,525.0,7660.0,3.0,0.0,0.0,11728.0,33.51119497419789,23.029708353509868,75.22035723669207,276360.0,430771.0,102217.0,48368.0,9756.0,867472.0
2020,3,Corrientes,59104.0,27437.0,24274.0,6523.0,0.0,1033.0,0.0,0.0,0.0,5020.0,23.851523971242955,10.993613616681577,41.750749470464434,50858.0,58681.0,2960.0,5513.0,5379.0,123391.0
2020,3,Entre Ríos,121167.0,45574.0,47275.0,10528.0,2.0,1190.0,0.0,0.0,0.0,15759.0,22.432598646206184,17.398110879051448,58.1901640924315,87892.0,106950.0,13954.0,20379.0,12320.0,241495.0
2020,3,Formosa,31137.0,7698.0,6476.0,2047.0,0.0,114.0,0.0,0.0,0.0,1737.0,18.282832069430402,8.120337229392224,31.905623310186538,21790.0,10003.0,2000.0,15023.0,393.0,49209.0
2020,3,Jujuy,42934.0,45206.0,10952.0,3692.0,1.0,133.0,745.0,0.0,0.0,3065.0,21.910419686869954,13.820037033679931,54.04441923820905,32611.0,57682.0,11112.0,952.0,4371.0,106728.0
2020,3,La Pampa,75618.0,5908.0,7191.0,148.0,841.0,0.0,0.0,0.0,0.0,4029.0,10.697630905402091,26.115702018823033,79.26447706670275,9015.0,56845.0,14677.0,11893.0,1305.0,93735.0
2020,3,La Rioja,43082.0,4660.0,2348.0,2495.0,0.0,29.0,0.0,0.0,0.0,2.0,12.194703767058197,13.341312020771634,50.118113236302676,17346.0,34984.0,1.0,250.0,35.0,52616.0
2020,3,Mendoza,153625.0,43425.0,8731.0,1760.0,0.0,202.0,0.0,0.0,0.0,45.0,10.18749103459563,10.422355488053226,37.348633137232696,91908.0,64672.0,32817.0,17523.0,868.0,207788.0
2020,3,Misiones,63815.0,28789.0,34308.0,6703.0,2.0,789.0,1.0,0.0,0.0,8779.0,24.141761872521517,11.331798537010407,41.60448628544863,50195.0,77989.0,2572.0,3445.0,8985.0,143186.0
2020,3,Neuquén,67569.0,11249.0,36846.0,11020.0,0.0,1748.0,0.0,0.0,0.0,803.0,31.46090402703376,19.42045929269766,65.24417025530218,30222.0,70446.0,11043.0,16787.0,737.0,129235.0
2020,3,Río Negro,73335.0,10469.0,22776.0,5627.0,2.0,165.0,0.0,0.0,0.0,19093.0,21.077778703258762,17.54802558517,57.052405915845014,49530.0,40001.0,10381.0,13187.0,18368.0,131467.0
2020,3,Salta,98159.0,23206.0,34164.0,9354.0,0.0,967.0,0.0,0.0,0.0,14996.0,25.261155924027737,12.670239307125406,52.31571212848803,58216.0,84128.0,25445.0,5764.0,7293.0,180846.0
2020,3,San Juan,66479.0,6561.0,89.0,48.0,0.0,0.0,0.0,0.0,0.0,4150.0,6.027864793582682,9.88083251128296,38.78995525412846,40092.0,9223.0,5509.0,14023.0,8480.0,77327.0
2020,3,San Luis,15655.0,63982.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,36917.0,20.84992813378867,22.8839263803681,79.96172209417188,8401.0,10077.0,6.0,61828.0,36253.0,116565.0
2020,3,Santa Cruz,30969.0,7335.0,131.0,13.0,0.0,0.0,0.0,0.0,0.0,833.0,6.649363712026633,10.697207032526524,35.95152890784452,12845.0,16098.0,1027.0,6938.0,2373.0,39281.0
2020,3,Santa Fe,414543.0,130636.0,178682.0,47904.0,512.0,3719.0,1.0,0.0,0.0,27001.0,25.690941341268072,22.677710522681583,72.12060247348236,295051.0,405807.0,45721.0,37112.0,19307.0,802998.0
2020,3,Santiago Del Estero,91747.0,4658.0,2635.0,1607.0,0.0,44.0,0.0,0.0,0.0,4801.0,10.879017270659741,10.76484130094044,43.37593131691913,26419.0,70720.0,555.0,4185.0,3613.0,105492.0
2020,3,Tierra Del Fuego,27519.0,4176.0,953.0,14.0,0.0,0.0,0.0,1.0,0.0,6992.0,8.506676055475614,22.771515363810202,76.80909583946696,12854.0,26491.0,0.0,0.0,310.0,39655.0
2020,3,Tucumán,100672.0,33135.0,54469.0,31368.0,0.0,1595.0,0.0,0.0,0.0,2637.0,34.835801698615526,13.184990703555616,53.2281495112899,149605.0,11752.0,59949.0,1808.0,762.0,223876.0
2020,2,Buenos Aires,1439720.0,405426.0,1069343.0,761373.0,128.0,78616.0,1703.0,4.0,0.0,21233.0,45.66197363212277,21.552858404836318,65.2205801358229,661272.0,2244277.0,723072.0,91736.0,57189.0,3777546.0
2020,2,Capital Federal,261635.0,147027.0,576126.0,312967.0,10339.0,47991.0,1049.0,0.0,0.0,687.0,60.4844973584038,44.15182686820503,106.41480599073645,178896.0,1106133.0,39482.0,3937.0,29373.0,1357821.0
2020,2,Catamarca,17554.0,10413.0,10472.0,5908.0,0.0,453.0,0.0,0.0,0.0,3176.0,34.92595642857143,11.556666835285702,45.43181818181818,26968.0,3641.0,14878.0,261.0,2228.0,47976.0
2020,2,Chaco,46726.0,31927.0,34243.0,7125.0,0.0,1142.0,0.0,0.0,0.0,6969.0,27.952284674364286,10.646198278920558,39.83250279006581,46816.0,56017.0,17266.0,6452.0,1581.0,128132.0
2020,2,Chubut,92033.0,11778.0,845.0,1.0,0.0,0.0,0.0,0.0,0.0,3999.0,7.605487984559083,17.577923412048097,57.344613387235526,45761.0,38279.0,1324.0,17678.0,5614.0,108656.0
2020,2,Córdoba,349508.0,142053.0,281286.0,48902.0,40.0,5705.0,3.0,0.0,0.0,8971.0,30.987577637139466,22.262629768284135,72.71358531242393,282858.0,415007.0,85818.0,44522.0,8263.0,836468.0
2020,2,Corrientes,57686.0,28008.0,22197.0,5201.0,0.0,754.0,0.0,0.0,0.0,5020.0,22.15030606257576,10.613139950481656,40.30476267979574,51248.0,55536.0,3144.0,3927.0,5011.0,118866.0
2020,2,Entre Ríos,121207.0,46706.0,43068.0,7808.0,2.0,753.0,0.0,0.0,0.0,14569.0,20.448621178442586,16.90464963972206,56.538654739709614,89391.0,99423.0,13954.0,20042.0,11303.0,234113.0
2020,2,Formosa,31185.0,7557.0,6194.0,1641.0,0.0,42.0,0.0,0.0,0.0,1313.0,16.870258993114398,7.925539742616724,31.1394362262631,21805.0,9353.0,1882.0,14723.0,169.0,47932.0
2020,2,Jujuy,41304.0,26837.0,6231.0,3290.0,1.0,96.0,0.0,0.0,0.0,16557.0,15.864013631862552,12.246000275261045,47.887810227872784,32705.0,38938.0,5057.0,952.0,16664.0,94316.0
2020,2,La Pampa,79852.0,4112.0,4722.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,8.028862255598405,25.07384596485546,76.10158288987562,8551.0,54422.0,14232.0,11314.0,1290.0,89809.0
2020,2,La Rioja,43058.0,4686.0,2049.0,2339.0,0.0,21.0,0.0,0.0,0.0,2.0,11.669110961977259,13.267548880443243,49.83993501839552,16885.0,34984.0,1.0,250.0,35.0,52155.0
2020,2,Mendoza,154790.0,36097.0,6649.0,1063.0,0.0,135.0,0.0,0.0,0.0,2450.0,9.274562732094155,10.116652469373573,36.25224342110005,91904.0,62941.0,29613.0,15924.0,802.0,201184.0
2020,2,Misiones,64181.0,29290.0,32454.0,5185.0,2.0,581.0,1.0,0.0,0.0,8646.0,22.560122617583183,11.136919674351834,40.88779600969606,50792.0,74497.0,2579.0,3319.0,9153.0,140340.0
2020,2,Neuquén,67819.0,11751.0,36504.0,8806.0,0.0,1292.0,0.0,0.0,0.0,0.0,29.100147623878513,19.02059866374008,63.898469033764314,30256.0,67990.0,11037.0,15755.0,1134.0,126172.0
2020,2,Río Negro,74732.0,10660.0,22589.0,4370.0,2.0,76.0,0.0,0.0,0.0,17057.0,19.679596047283173,17.338453751536527,56.369335248791955,49756.0,39650.0,10382.0,11331.0,18367.0,129486.0
2020,2,Salta,106907.0,24022.0,31778.0,7903.0,0.0,621.0,0.0,0.0,0.0,6531.0,22.55853618795662,12.492822821915325,51.58158335340357,59502.0,81740.0,24289.0,5123.0,7108.0,177762.0
2020,2,San Juan,60272.0,4940.0,88.0,47.0,0.0,0.0,0.0,0.0,0.0,4430.0,6.308614963196474,8.939786450606132,35.09485776365026,40092.0,8275.0,5509.0,7019.0,8882.0,69777.0
2020,2,San Luis,15129.0,62820.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,35992.0,21.02062693689071,22.440286647722235,78.4096773527651,8401.0,8357.0,6.0,60935.0,36253.0,113952.0
2020,2,Santa Cruz,31170.0,7063.0,130.0,13.0,0.0,0.0,0.0,0.0,0.0,493.0,6.593202418178028,10.650675172081195,35.79262396979603,12845.0,16044.0,1027.0,6585.0,2368.0,38869.0
2020,2,Santa Fe,414455.0,135718.0,166269.0,38181.0,512.0,2603.0,1.0,0.0,0.0,20193.0,23.925791608984095,22.01189934872471,70.002168637187,299974.0,381679.0,46698.0,30487.0,19094.0,777932.0
2020,2,Santiago Del Estero,92178.0,5178.0,2167.0,1392.0,0.0,16.0,0.0,0.0,0.0,4516.0,10.411619106122004,10.787648634906734,43.46716682468362,25917.0,72074.0,355.0,3038.0,4063.0,105447.0
2020,2,Tierra Del Fuego,27522.0,3381.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,7446.0,8.128329395457266,22.642392447335883,76.36948260742473,12854.0,26025.0,0.0,0.0,310.0,39189.0
2020,2,Tucumán,103714.0,34184.0,46535.0,28810.0,0.0,1278.0,0.0,0.0,0.0,2635.0,32.70453443718797,12.826796661758182,51.78074091030483,150084.0,9833.0,55120.0,1357.0,762.0,217156.0
